brand,model,year,mileage,engine,engine_size,transmission,automatic_transmission,fuel_type,drivetrain,min_mpg,max_mpg,damaged,first_owner,personal_using,turbo,alloy_wheels,adaptive_cruise_control,navigation_system,power_liftgate,backup_camera,keyless_start,remote_start,sunroof/moonroof,automatic_emergency_braking,stability_control,leather_seats,memory_seat,third_row_seating,apple_car_play/android_auto,bluetooth,usb_port,heated_seats,interior_color,exterior_color,price
MINI,Countryman John Cooper Works ALL4,2020,25642,"2L I-4 gasoline direct injection, DOHC, variable valve control,",2,Automatic,1,Gasoline,Four-wheel Drive,24,34,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,Carbon Black,Chili Red,32980
Chevrolet,Corvette,1994,72347,5.7L V8 16V MPFI OHV,5.7,4-Speed Automatic,1,Gasoline,Rear-wheel Drive,17,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Black,Black,14999
Volkswagen,Jetta SE,2013,116083,2.5L I5 20V MPFI DOHC,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,18,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Black,Platinum Gray Metallic,9684
Mitsubishi,Outlander ES,2020,83040,2.4L I4 16V MPFI SOHC,2.4,Automatic CVT,1,Gasoline,Front-wheel Drive,25,26,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,Blue,Blue,17991
Porsche,Panamera GTS,2019,20584,4.0L V8 32V GDI DOHC Twin Turbo,4,8-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,18,24,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,Black,Night Blue Metallic,97570
Volvo,XC60 T5 Momentum,2020,48455,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,30,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,Charcoal,Gray Metallic,34475
Maserati,Quattroporte S,2019,20710,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,14,19,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Nero,Nero,44360
Hyundai,Venue SE,2021,27791,1.6L I4 16V MPFI DOHC,1.6,Automatic CVT,1,Gasoline,Front-wheel Drive,25,33,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,Black,Galactic Gray,18900
Jaguar,F-PACE 25t Premium,2020,19090,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,2,Automatic,1,Gasoline,Four-wheel Drive,,,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,Ebony,Portofino Blue Metallic,43495
BMW,X3 xDrive30i,2020,35452,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,24,29,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,Black,Jet Black,35500
Chevrolet,Avalanche 1500 LTZ,2012,115502,5.3L V8 16V MPFI OHV Flexible Fuel,5.3,6-Speed Automatic,1,E85 Flex Fuel,Four-wheel Drive,15,21,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,Ebony,Gray,19995
Kia,Niro EX Touring,2023,8081,1.6L I4 16V GDI DOHC Hybrid,1.6,Automatic,1,Hybrid,Front-wheel Drive,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charcoal,Snow White Pearl,30995
Hyundai,Azera Limited,2010,96437,3.8L V6 24V MPFI DOHC,3.8,5-Speed Automatic,1,Gasoline,Front-wheel Drive,26,29,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Black,Midnight Blue Pearl Mica,8495
Volvo,XC40 B5 Ultimate Dark Theme,2023,5403,2.0L I4 16V GDI DOHC Turbo,2,Automatic,1,Gasoline,Four-wheel Drive,20,27,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Black,44980
Jeep,Wrangler Unlimited Sahara High Altitude,2020,66903,3.0L V6 24V DDI DOHC Turbo Diesel,3,8-Speed Automatic,1,Diesel,Four-wheel Drive,16,21,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,Black,Black Clearcoat,41574
Hyundai,Tucson SEL,2022,13050,2.5L I4 16V PDI DOHC,2.5,8-Speed Automatic,1,Gasoline,Front-wheel Drive,22,25,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,Black,Red Crimson,27300
Porsche,Cayenne AWD,2021,35704,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,18,23,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,Black,Black,67987
Cadillac,SRX Luxury Collection,2015,73943,"3.6L V-6 gasoline direct injection, DOHC, variable valve control",3.6,"Automatic, 6-Spd w/Overdrive & TAPshift",1,Gasoline,Front-wheel Drive,14,19,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,Beige,Crystal Red Tintcoat,16831
Volkswagen,R32,2008,96214,3.2L V6 24V MPFI DOHC,3.2,6-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,30,40,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Anthracite,United Gray Metallic,13995
Nissan,Armada Platinum,2020,73442,5.6L V8 32V GDI DOHC,5.6,7-Speed Automatic,1,Gasoline,Four-wheel Drive,24,26,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,Black,Blue,27797
Kia,K5 GT-Line,2021,6369,1.6L I4 16V GDI DOHC Turbo,1.6,8-Speed Automatic,1,Gasoline,Front-wheel Drive,20,27,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,Black,Ebony Black,35104
Volkswagen,Arteon 2.0T SEL R-Line 4MOTION,2021,30479,"2L I-4 gasoline direct injection, DOHC, variable valve control,",2,Automatic,1,Gasoline,Four-wheel Drive,24,32,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,,Oryx White Pearl,34290
MINI,Hardtop Cooper S,2017,67500,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,6-Speed A/T,0,Gasoline,Front-wheel Drive,,,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,Black,White,19000
Cadillac,ATS 2.0L Turbo Luxury,2017,63617,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,,,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,Light Platinum / Jet Black,Phantom Gray Metallic,22888
MINI,Countryman Cooper S ALL4,2015,122257,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",1.6,Automatic,1,Gasoline,Four-wheel Drive,26,34,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,Black,Absolute Black Metallic,12995
Ford,Fusion Energi Titanium,2019,28494,"2L I-4 DOHC, variable valve control, engine with 141HP",2,CVT,0,Gasoline,Front-wheel Drive,42,42,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,Ebony,,27500
Jaguar,F-PACE S,2023,2591,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,2,Automatic,1,Gasoline,Four-wheel Drive,18,23,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,Ebony/Ebony/Ebony,Firenze Red,66900
MINI,Countryman Cooper S ALL4,2020,19656,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,Carbon Black,Island Blue Metallic,28248
Mercedes-Benz,GLA 250 Base,2018,55062,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Front-wheel Drive,23,30,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,Tan,Black,27998
Volvo,S60 T6 Momentum,2020,25870,2.0L I4 16V GDI DOHC,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20,27,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Blond,Birch Light Metallic,29737
MINI,Countryman Cooper S ALL4,2020,50991,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,26,37,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,Carbon Black,Thunder Gray Metallic,25995
FIAT,500 Pop,2015,112724,"MultiAir 1.4L I-4 variable valve control, engine with 101HP",1.4,Automatic,1,Gasoline,Front-wheel Drive,27,34,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Nero (Black),Verde Azzurro (Blue-Green),9598
Land,Rover Defender,1990,158435,2.4L I4,2.4,Manual,0,Gasoline,Unknown,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black,Navy Blue,24900
Hyundai,Santa Fe SEL 2.4,2020,5777,2.4L I4 16V GDI DOHC,2.4,8-Speed Automatic,1,Gasoline,Front-wheel Drive,22,29,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,Black,Earthy Bronze,26495
Mercedes-Benz,Sprinter 2500 High Roof I4,2022,16329,2.0L I4 16V GDI DOHC Turbo,2,9-Speed Automatic,1,Gasoline,Rear-wheel Drive,15,19,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,White,48598
Audi,Q3 40 Premium,2021,53210,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,30,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,Black,Mythos Black Metallic,28995
Audi,Q5 2.0T Premium Plus,2017,48179,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,2,8-Speed Automatic,1,E85 Flex Fuel,Four-wheel Drive,20,27,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,Titanium Gray / Steel Gray,Moonlight Blue Metallic,25777
Mercedes-Benz,S-Class S 580 4MATIC,2021,9915,4.0L V8 32V GDI DOHC Twin Turbo,4,9-Speed Automatic,1,Gasoline,Four-wheel Drive,23,30,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,Black,Graphite Gray Metallic,109995
Mercedes-Benz,EQB 250 Base,2023,500,Electric,,Automatic,1,Electric,Front-wheel Drive,17,24,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,Black,Polar White,59991
Jeep,Wrangler Rubicon,2018,28458,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,18,25,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,Black,Black Clearcoat,39495
Hyundai,Santa Fe HEV Limited,2022,7718,1.6L I4 16V GDI DOHC Turbo Hybrid,1.6,6-Speed Automatic,1,Hybrid,Four-wheel Drive,,,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,Beige,Quartz White,40990
Ford,F-150 XLT SuperCab,2007,128660,4.6L V8 16V MPFI SOHC,4.6,4-Speed Automatic,1,Gasoline,Rear-wheel Drive,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray,Gray,9988
Honda,Passport EX-L,2021,35102,3.5L V6 24V GDI SOHC,3.5,9-Speed Automatic,1,Gasoline,Four-wheel Drive,19,24,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,Black,Modern Steel Metallic,32372
Jeep,Wrangler Rubicon,2023,4942,3.6L V6 24V MPFI DOHC,3.6,Automatic,1,Gasoline,Four-wheel Drive,13,19,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Black,Bright White Clearcoat,52999
Volvo,XC90 T6 Momentum 7 Passenger,2022,5991,2.0L I4 16V GDI DOHC,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,21,32,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,Charcoal,Crystal White,57788
Lexus,RX 450h 450H,2017,100604,3.5L V6 24V MPFI DOHC Hybrid,3.5,Automatic CVT,1,Hybrid,Four-wheel Drive,16,24,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,Brown,Nightfall Mica,28990
Nissan,Altima 2.0 SR,2020,18963,2.0L I4 16V PDI DOHC Turbo,2,Automatic CVT,1,Gasoline,Front-wheel Drive,,,,,,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,Sport,Gun Metallic,26998
Chevrolet,Tahoe LTZ,2016,80037,5.3L V8 16V GDI OHV,5.3,6-Speed Automatic,1,Gasoline,Four-wheel Drive,16,22,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,Cocoa / Dune,Tungsten Metallic,34900
Alfa,Romeo Giulia Ti,2021,23027,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Red / Black,Alfa White,34800
Cadillac,Escalade Luxury,2017,44148,6.2L V8 16V GDI OHV,6.2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,14,21,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,Shale,Black Raven,54555
Alfa,Romeo Giulia Ti Sport,2019,40004,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,28,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,Black / Tan,Vulcano Black Metallic,29589
FIAT,500C Pop,2012,83521,1.4L I4 16V MPFI SOHC,1.4,5-Speed Manual,0,Gasoline,Front-wheel Drive,30,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Ivory,Verde Oliva,7688
Maserati,Ghibli S GranSport,2020,8942,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,16,24,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,,Blu,58795
Honda,Accord Hybrid Base,2017,195888,2.0L I4 16V MPFI DOHC Hybrid,2,Automatic CVT,1,Hybrid,Front-wheel Drive,47,49,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,,Black,10495
Jaguar,XE 25t,2018,34190,I4,,Automatic,1,Gasoline,Four-wheel Drive,18,23,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,Ebony,Narvik Black,23998
Cadillac,CTS-V Base,2016,38910,6.2L V8 16V GDI OHV Supercharged,6.2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,18,27,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,Jet Black,Black Raven,63000
Lexus,GS 350 Base,2018,38760,3.5L V6 24V PDI DOHC,3.5,6-Speed Automatic,1,Gasoline,Four-wheel Drive,,,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,Black,Smoky Granite Mica,27463
MINI,Convertible Cooper S,2017,48427,2.0L I4 16V GDI DOHC Turbo,2,6-Speed Manual,0,Gasoline,Front-wheel Drive,25,31,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,Carbon Black,Volcanic Orange,24790
Chevrolet,Camaro 1LT,2017,32412,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,22,31,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,Jet Black,Red,28500
Kia,Forte S,2018,152614,2.0L I4 16V MPFI DOHC,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,29,37,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,Gray,White,11500
Maserati,Ghibli S Q4 GranSport,2020,19774,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,16,23,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,Rosso,Blu Emozione Mica,54303
Volvo,XC90 T6 Momentum 7 Passenger,2022,13465,2.0L I4 16V GDI DOHC,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,Charcoal,Onyx Black Metallic,49997
Volvo,XC90 T5 Momentum 7 Passenger,2021,28173,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Front-wheel Drive,,,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,Blond,Thunder Gray Metallic,41885
Hyundai,Veloster N N,2022,11130,2.0L I4 16V GDI DOHC Turbo,2,6-Speed Manual,0,Gasoline,Front-wheel Drive,26,35,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black,Blue,33887
Volkswagen,Jetta 1.5T Sport,2022,24663,1.5L I4 16V GDI DOHC Turbo,1.5,6-Speed Manual,0,Gasoline,Front-wheel Drive,25,37,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,Titan Black,Pure White,19851
Hyundai,Tucson Ultimate,2021,23905,2.4L I4 16V GDI DOHC,2.4,6-Speed Automatic,1,Gasoline,Four-wheel Drive,21,26,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,Black,Black Noir Pearl,28500
Audi,Q3 45 S line Premium,2023,4647,I4,,7-Speed Automatic,1,Gasoline,Four-wheel Drive,,,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,Black,Navarra Blue Metallic,40051
Lexus,GS 350 Base,2016,63132,3.5L V6 24V PDI DOHC,3.5,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,38,41,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,Black,Nightfall Mica,27995
Jeep,Grand Cherokee Limited,2023,8,3.6L V6 24V MPFI DOHC,3.6,NOT SPECIFIED,0,Gasoline,Four-wheel Drive,16,21,,,,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,,Black,56961
Maserati,Levante GTS,2019,31865,3.8L V8 32V GDI DOHC Twin Turbo,3.8,8-Speed Automatic,1,Gasoline,Four-wheel Drive,14,19,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,Tan,Blu Emozione Mica,69996
Audi,Q8 55 Premium Plus,2020,42015,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,21,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,Black,Orca Black Metallic,52910
Audi,Q3 2.0T Premium Plus,2018,71220,2.0L I4,2,8-Speed Automatic,1,Gasoline,Front-wheel Drive,20,28,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,Black,Daytona Gray Pearl Effect,22500
Kia,Sorento Hybrid EX,2021,31653,1.6L I4 16V GDI DOHC Turbo Hybrid,1.6,6-Speed Automatic,1,Hybrid,Front-wheel Drive,24,32,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,Black,Snow White Pearl,34981
Toyota,Tundra SR5,2021,49914,5.7L V8 32V MPFI DOHC,5.7,6-Speed Automatic,1,Gasoline,Four-wheel Drive,13,17,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,Black,Midnight Black Metallic,42357
BMW,320 i,2018,55971,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,24,35,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,Oyster,Blue Metallic,20777
MINI,Convertible Cooper S,2020,12779,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Front-wheel Drive,23,32,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,,Chili Pepper Red,29197
Alfa,Romeo Giulia Ti,2018,36891,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,28,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,Black,White,30995
Land,Rover Range Rover Evoque S,2020,36268,I4,,Automatic,1,Gasoline,Four-wheel Drive,13,19,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,White,Fuji White,39991
Mitsubishi,Eclipse Cross LE,2022,17466,1.5L I4 16V GDI DOHC Turbo,1.5,Automatic CVT,1,Gasoline,Front-wheel Drive,,,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,,,20998
Porsche,Cayenne Base,2019,37460,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,23,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Black,Jet Black Metallic,46990
Maserati,Quattroporte S GranSport,2018,20945,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,13,22,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,Rosso,Bianco,49900
BMW,X5 PHEV xDrive45e,2023,5706,3.0L I6 24V GDI DOHC Turbo Hybrid,3,8-Speed Automatic,1,Hybrid,Four-wheel Drive,,,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,Black,Alpine White,69000
Jeep,Grand Cherokee Overland,2004,44824,4.7L V8 16V MPFI SOHC,4.7,Automatic,1,Gasoline,Four-wheel Drive,18,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Dark / Light Slate Gray,Bright Silver Metallic,12900
Suzuki,Kizashi Sport GTS,2012,80391,2.4L I4 16V MPFI DOHC,2.4,Automatic CVT,1,Gasoline,Four-wheel Drive,15,19,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,Black,Azure Gray Metallic,9900
Toyota,RAV4 XLE,2018,99310,2.5L I4 16V MPFI DOHC,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,23,30,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,Black,Black Currant Metallic,19879
BMW,328 i,2015,62083,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,23,35,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,Tan,Gray,20998
Mazda,CX-5 Carbon Edition,2023,1999,"SKYACTIV-G 2.5L I-4 gasoline direct injection, DOHC, VVT variabl",2.5,Automatic,1,Gasoline,Four-wheel Drive,20,26,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,Red,Polymetal Gray,33688
FIAT,500 Pop,2015,49940,1.4L I4 16V MPFI SOHC,1.4,6-Speed Automatic,1,Gasoline,Front-wheel Drive,31,40,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Gray,Green,ot Priced
Chevrolet,Express 2500 Work Van,2010,55831,4.8L V8 16V MPFI OHV Flexible Fuel,4.8,6-Speed Automatic,1,E85 Flex Fuel,Rear-wheel Drive,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Espresso,White,19950
Volkswagen,e-Golf SE,2016,25644,Electric,,1-Speed Automatic,1,Electric,Front-wheel Drive,17,23,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,Black,Reflex Silver Metallic,15910
Maserati,Ghibli S Q4 GranSport,2018,27136,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,24,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,Nero,Grigio Maratea Metallescent,41995
FIAT,500 Pop,2015,74009,1.4L I4 16V MPFI SOHC,1.4,5-Speed Manual,0,Gasoline,Front-wheel Drive,31,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Gray,Nero Puro,8646
Volkswagen,Taos 1.5T SE,2022,17199,1.5L I4 16V GDI DOHC Turbo,1.5,8-Speed Automatic,1,Gasoline,Front-wheel Drive,24,35,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,Black,Pure White,27987
BMW,430 i xDrive,2018,48889,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,33,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,Coral Red / Black,Alpine White,29985
FIAT,500 Abarth,2017,45249,1.4L I4 16V MPFI SOHC Turbo,1.4,5-Speed Manual,0,Gasoline,Front-wheel Drive,28,33,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,Nero,Rosso,18491
Maserati,Levante S GranLusso,2018,28210,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,,,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,,White,42895
Land,Rover Range Rover Sport HSE Dynamic,2019,64576,V6,,Automatic,1,Gasoline,Four-wheel Drive,21,27,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,Pimento / Ebony,Silicon Silver,51998
Alfa,Romeo Stelvio Ti,2021,19826,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,28,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,Crema,Montecarlo Blue Metallic,34361
Land,Rover Range Rover P400 SE,2022,2559,"Ingenium 3L I-6 gasoline direct injection, DOHC, CVVL variable v",,Automatic 8-Speed,1,Gasoline,Four-wheel Drive,16,21,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,Black,White,139888
FIAT,500 Pop,2012,94356,1.4L I4 16V MPFI SOHC,1.4,5-Speed Manual,0,Gasoline,Front-wheel Drive,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Black,Blue,5500
Toyota,Corolla L,2013,26090,"1.8L I-4 DOHC, variable valve control, engine with 132HP",1.8,Manual,0,Gasoline,Front-wheel Drive,27,34,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,Super White,15393
BMW,325 Ci,2005,19159,2.5L I6 24V MPFI DOHC,2.5,5-Speed Automatic,1,Gasoline,Rear-wheel Drive,19,27,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Gray,Titanium Silver Metallic,19995
Toyota,Sequoia Platinum,2016,89384,5.7L V8 32V MPFI DOHC,5.7,6-Speed Automatic,1,Gasoline,Four-wheel Drive,13,17,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,Graphite,Super White,35991
